category_id,name
69019,LET'S SPEAK SWAHILI
69018,LET'S SPEAK SWAHILI
69017,LET'S SPEAK SWAHILI
69016,TRIBES
69015,LAST NAME'S THE SAME
69014,NUN SENSE
69013,NEWS STORIES OF THE 1700s
69012,LAST NAME'S THE SAME
69011,LET'S SPEAK SWAHILI
69010,LEGENDARY LIONS
69009,CHILDREN'S LITERATURE
69008,CHILDREN'S LITERATURE
69007,CHILDREN'S LITERATURE
69006,CHILDREN'S LITERATURE
69005,I SMELL
69004,THE BLOOD
69003,CARRYING ON
69002,OF AN ENGLISHMAN
69001,CHILDREN'S LITERATURE
69000,THEM'S FIGHTIN' WORDS
68999,THEM'S FIGHTIN' WORDS
68998,HEADS OF STATE HEADLINES
68997,"BIG ""MAC""s"
68996,CAPITAL QUOTES
68995,THEM'S FIGHTIN' WORDS
68994,THEM'S FIGHTIN' WORDS
68993,THEM'S FIGHTIN' WORDS
68992,ALL ABOUT SRI LANKA
68991,NAME THAT MUPPET
68990,NEW LATIN
68989,SHELL GAMES
68988,FAMOUS FREDS
68987,HOLLYWOOD 90028
68986,"""EASY"" QUESTIONS"
68985,"""HARD"" QUESTIONS"
68984,MUSIC HONORS
68983,DEER DIARY
68982,"""POP"" THE QUESTION"
68981,30 YEARS AGO: SEPTEMBER 1967
68980,EARLY IN THEIR CAREERS
68979,NURSERY RHYME FOOD
68978,CELEBRITY ASTROLOGY
68977,"LIONS, TIGERS & BEARS"
68976,THE ATLANTIC OCEAN
68975,UNUSUAL TV CHARACTERS
68974,NEW ENGLAND COLONISTS
68973,WRITERS NAMED WILLIAM
68972,GOD-LIKE ADJECTIVES
68971,"""STICK""S & ""STONE""S"
68970,FAMOUS MOUNTS
68969,WHAT'S THE PITCH
68968,WHAT'S THE PITCH
68967,WHAT'S THE PITCH
68966,1997 FILMS
68965,WHAT'S THE PITCH
68964,AROUND THE HOUSE WITH PIERRE
68963,WHAT'S THE PITCH
68962,U.S. PRESIDENTS:  WHERE ARE THEY NOW?
68961,THE LOWELLS
68960,DEPT. OF THE INTERIOR
68959,LITERARY WOMEN
68958,GIMME YOUR NUMBER
68957,GOOD IDEAS
68956,LABOR PAINS
68955,MY OH MAYAN
68954,PREGNANCY & CHILDBIRTH
68953,REALLY LONG RIVERS
68952,1996 OLYMPIC WOMEN
68951,"""ET"" AL."
68950,PEOPLE ON MONEY
68949,GUERRILLAS IN THE MIST
68948,SHAKESPEARE'S FIRST WORDS
68947,THAT'S MY BOY!
68946,SHAKESPEARE'S FIRST WORDS
68945,SHAKESPEARE'S FIRST WORDS
68944,THAT'S MY BOY!
68943,SHAKESPEARE'S FIRST WORDS
68942,THAT'S MY BOY!
68941,THAT'S MY BOY!
68940,CHER FILMS
68939,SHAKESPEARE'S FIRST WORDS
68938,"""SON""NY"
68937,THAT'S MY BOY!
68936,IRAQNOPHOBIA
68935,"ORDINAL NUMBER, PLEASE"
68934,YOU'RE TOAST
68933,YOU'RE TOAST
68932,YOU'RE TOAST
68931,YOU'RE TOAST
68930,YOU'RE TOAST
68929,FAMOUS EAGLE SCOUTS
68928,TV CARTOON THEMES
68927,PIONEER TRAILS
68926,WOODY ALLEN FILMS
68925,NAME THAT BODY PART
68924,PRIME TIME TV
68923,CANADIAN MUSICIANS
68922,"CROSSWORD CLUES ""U"""
68921,INTERNATIONAL FILM STARS
68920,SHE-PLANTS
68919,"THE ""ROCKY""s"
68918,LITERARY FORMS
68917,FOR MOTHER GOOSE
68916,TV VEHICLES
68915,TV GUIDE'S 50 GREATEST STARS
68914,NOVELS' FIRST LINES
68913,NOVELS' FIRST LINES
68912,NOVELS' FIRST LINES
68911,TV GUIDE'S 50 GREATEST STARS
68910,NOVELS' FIRST LINES
68909,FOREIGN INVENTIONS
68908,SINGING SIBLINGS
68907,TV GUIDE'S 50 GREATEST STARS
68906,TV GUIDE'S 50 GREATEST STARS
68905,TV GUIDE'S 50 GREATEST STARS
68904,NOVELS' FIRST LINES
68903,SUN POTPOURRI
68902,"""MONKEY"" SHINES"
68901,CHILDREN'S LIT
68900,CHILDREN'S LIT
68899,CHILDREN'S LIT
68898,CONNECTIONS
68897,CHILDREN'S LIT
68896,HITTITE HODGEPODGE
68895,CHILDREN'S LIT
68894,"FOODS THAT BEGIN WITH THE LETTER ""Q"""
68893,TELEVISED HISTORY
68892,THAT'S A WRAP!
68891,HISTORY'S MYSTERIES
68890,HISTORY'S MYSTERIES
68889,THAT'S A WRAP!
68888,NEW JERSEY BUSINESS & INDUSTRY
68887,HISTORY'S MYSTERIES
68886,THAT'S A WRAP!
68885,HISTORY'S MYSTERIES
68884,THAT'S A WRAP!
68883,"SAY ""WH""?"
68882,BRITISH TRAVEL & TOURISM
68881,BOTANICAL MEDICINES
68880,THAT'S A WRAP!
68879,POP ICONS
68878,MEDIEVAL WOMEN
68877,TV STARS ON FILM
68876,HISTORY'S MYSTERIES
68875,BEFORE THEY WERE POPES
68874,THE ENTERTAINMENT BUSINESS
68873,"""PU"""
68872,MUSEUM HOPPING
68871,"""DOUBLE"" JEOPARDY"
68870,POOR & FAMOUS
68869,FLOPS
68868,"""SET"" 'EM UP"
68867,"""SET"" 'EM UP"
68866,SHAKESPEARE LITE
68865,B.C. WOMEN
68864,TAKE ME OUT TO THE BALLPARK
68863,"""SET"" 'EM UP"
68862,"""SET"" 'EM UP"
68861,SHAKESPEARE DARK
68860,THE MARX BROTHERS
68859,MACHINES NEVER BUILT
68858,FAMOUS 17th CENTURY NAMES
68857,JUST US CHICKENS
68856,THE FALL CLASSIC
68855,WILLIAM WORDSWORTH
68854,HOME IMPROVEMENT
68853,MEN BEHAVING BADLY
68852,WILD PARTIES
68851,"MAD ABOUT ""U"""
68850,3rd ROCK FROM THE SUN
68849,1940S TV
68848,"HEY, WHAT'S COOKING"
68847,"HEY, WHAT'S COOKING"
68846,"HEY, WHAT'S COOKING"
68845,ELVIS MOVIES
68844,TV TWINS
68843,"HEY, WHAT'S COOKING"
68842,"HEY, WHAT'S COOKING"
68841,BIRD WATCHING
68840,TITLE FILM FEMALES
68839,FOOLISH PHRASEOLOGY
68838,DEMOCRACY
68837,BOOKS ABOUT TV SHOWS
68836,THE BIG 4-0
68835,BILL PULLMAN FILMS
68834,"""NEW"" MUSIC"
68833,NURTURE
68832,LITTLE WORDS
68831,"THINK ""INK"""
68830,A WALK UP FIFTH AVENUE
68829,OCTOBER 1955
68828,BAKER'S TREAT
68827,BAKER'S TREAT
68826,1979
68825,BAKER'S TREAT
68824,WATSON
68823,HOMES
68822,BAKER'S TREAT
68821,A STUDY IN SCARLET
68820,"""BELL""s & ""WHISTLE""s"
68819,FOREIGN ANAGRAMS
68818,NOTED PUSSYCATS
68817,100 ____ MAKE A....
68816,CARROTS
68815,"THE ""BLUES"""
68814,JOHN HUSTON FILMS
68813,THE NAME'S THE SAME
68812,THE NAME'S THE SAME
68811,THE NAME'S THE SAME
68810,THE BEASTS
68809,FOREIGN FOODS
68808,MARTIAL ARTISTS
68807,THE WRITE BROTHERS
68806,"""COLOR"" MOVIES"
68805,THE NAME'S THE SAME
68804,LETTER TO ADD
68803,CORN FED
68802,CONGRESSMEN
68801,LOUISIANIANS
68800,THEY ALMOST STARRED IN...
68799,"""A"" IN SEX EDUCATION"
68798,ROCK 'N' ROLL
68797,ROCK 'N' ROLL
68796,WHAT'S THE QUESTION?
68795,MOVIE ACTRESSES
68794,WHAT'S THE QUESTION?
68793,WHAT'S THE QUESTION?
68792,WHAT'S THE QUESTION?
68791,ROCK 'N' ROLL
68790,ROCK 'N' ROLL
68789,WHAT'S THE QUESTION?
68788,ROCK 'N' ROLL
68787,DWELLINGS
68786,U.S. JUSTICE
68785,KHANS
68784,MARTIAN CINEMA
68783,SCIENCE NUMBERS
68782,THEY LIVE THERE
68781,"WORDS THAT START & END WITH ""L"""
68780,HAND SIGNALS
68779,AUTHORS' RHYME TIME
68778,AUTHORS' RHYME TIME
68777,AUTHORS' RHYME TIME
68776,MODERN U.S. HISTORY
68775,AUTHORS' RHYME TIME
68774,IT'S MY PARTY
68773,IT'S MY PARTY
68772,IT'S MY PARTY
68771,IT'S MY PARTY
68770,DANCING IN THE BIBLE
68769,PLAY SOME MUSIC
68768,AUTHORS' RHYME TIME
68767,IT'S MY PARTY
68766,WHERE THERE'S A WILL...
68765,"THERE'S A ""WAY"""
68764,"THERE'S A ""WAY"""
68763,"THERE'S A ""WAY"""
68762,"THERE'S A ""WAY"""
68761,BURT REYNOLDS
68760,WHERE THERE'S A WILL...
68759,WHERE THERE'S A WILL...
68758,MILITARY NEWS
68757,WHERE THERE'S A WILL...
68756,"THERE'S A ""WAY"""
68755,WHERE THERE'S A WILL...
68754,THE MODEL T
68753,SMALL CAPITALS
68752,GONE TO THE DOGS
68751,INSURRECTIONS
68750,WORDS OF THE '60s
68749,WORDS OF THE '60s
68748,WORDS OF THE '60s
68747,WORDS OF THE '60s
68746,WORDS OF THE '60s
68745,SCIENCE QUIZ
68744,MAN MEETS TOON
68743,MEGA MERGERS
68742,BROTHERLY ROCK
68741,EROTIC THRILLERS
68740,NOTED SCRIBES
68739,'60s TV
68738,'60s TV
68737,'60s TV
68736,'60s TV
68735,THE COD
68734,BATS
68733,"""BUT"" OF COURSE"
68732,'60s TV
68731,"IT ALL BEGINS WITH ""YOU"""
68730,L.A.: TROUBLES IN PARADISE
68729,CARTOONISTS
68728,SAME LAST NAMES
68727,SPORTS IN THE NEWS
68726,"""HY"" THERE"
68725,WHATCHA DOIN'?
68724,COOKING ON TV
68723,WHATCHA DOIN'?
68722,WHATCHA DOIN'?
68721,WHATCHA DOIN'?
68720,SHEEPISH COUNTRIES
68719,FAMOUS HALLS
68718,MORE REDUNDANCY & REPETITION
68717,POLITICAL POSTS
68716,DOUBLE LETTER PERFECT
68715,FOR APPLES
68714,UNFINISHED BUSINESS
68713,FICTIONAL GHOSTS
68712,SMALL MIDWESTERN COLLEGES
68711,UNIVERSAL MONSTERS
68710,REAL GHOSTS?
68709,BOBBING
68708,WHAT'S YOUR SYMBOL?
68707,KEEP ON TRUCKIN'
68706,WHAT'S YOUR SIGN?
68705,KEEP ON TRUCKIN'
68704,FILMS OF THE '90s
68703,WHAT'S YOUR SIGN?
68702,WHAT'S YOUR SIGN?
68701,WHAT'S YOUR SIGN?
68700,GRANDMA'S SECRET DIARY
68699,FILMS OF THE '90s
68698,WHAT'S YOUR SYMBOL?
68697,WHAT'S YOUR SYMBOL?
68696,WHAT'S YOUR SIGN?
68695,KEEP ON TRUCKIN'
68694,KEEP ON TRUCKIN'
68693,GRANDMA'S SECRET DIARY
68692,GRANDMA'S SECRET DIARY
68691,"""CROSS""TALK"
68690,GRANDMA'S SECRET DIARY
68689,WHAT'S YOUR SYMBOL?
68688,FILMS OF THE '90s
68687,GRANDMA'S SECRET DIARY
68686,FILMS OF THE '90s
68685,7
68684,KEEP ON TRUCKIN'
68683,WHAT'S YOUR SYMBOL?
68682,FILMS OF THE '90s
68681,FAVORITE SINGERS
68680,RHYMES WITH PICKLE
68679,THE CHESS CLUB
68678,SCHWARZENEGGER FILMS
68677,CYBER LIFE
68676,THE ALPHABET
68675,GET SOME SUN
68674,CITIES OF THE BIBLE
68673,"""END"" AT THE BEGINNING"
68672,SHOWBIZ FAMILIES
68671,PARTY GEOMETRY
68670,"PASSING ""NOTE""s"
68669,MS. PLUMLY'S COMPOSITION CLASS
68668,MS. PLUMLY'S COMPOSITION CLASS
68667,it's microscopic
68666,it's microscopic
68665,MS. PLUMLY'S COMPOSITION CLASS
68664,ON A PIZZA
68663,MS. PLUMLY'S COMPOSITION CLASS
68662,it's microscopic
68661,SUPER ATHLETES
68660,FAR AWAY
68659,mini-mountains
68658,LONG AGO
68657,a little lit
68656,"""short"" stuff"
68655,the small screen
68654,MS. PLUMLY'S COMPOSITION CLASS
68653,it's microscopic
68652,wee folk
68651,DON'T PICK ME!
68650,DON'T PICK ME!
68649,TREE VERBS
68648,"""PICK"" ME!"
68647,seventeen.
68646,DON'T PICK ME!
68645,BUFFY THE VAMPIRE SLAYER
68644,DON'T PICK ME!
68643,SALLY GOES TO SPACE CAMP
68642,1997 MOVIE AD LINES
68641,DON'T PICK ME!
68640,AT THE KENNEDY CENTER
68639,CELEB STUFF
68638,"""HIGH"" SCHOOL"
68637,THE REDCOATS ARE COMING!
68636,THE OBLIGATORY POETRY CATEGORY
68635,TV THAT'S GOOD FOR YOU
68634,TV THAT'S GOOD FOR YOU
68633,MISS MANNERS' MANNERS
68632,MISS MANNERS' MANNERS
68631,TV THAT'S NOT AS GOOD FOR YOU
68630,18th CENTURY IN THE NEWS
68629,TV THAT'S GOOD FOR YOU
68628,TV THAT'S GOOD FOR YOU
68627,TV THAT'S NOT AS GOOD FOR YOU
68626,MISS MANNERS' MANNERS
68625,MISS MANNERS' MANNERS
68624,TV THAT'S GOOD FOR YOU
68623,BELCHING
68622,TV THAT'S NOT AS GOOD FOR YOU
68621,TV THAT'S NOT AS GOOD FOR YOU
68620,TV THAT'S NOT AS GOOD FOR YOU
68619,MISS MANNERS' MANNERS
68618,YOU'RE ALL WET!
68617,YOU'RE ALL WET!
68616,SHOPPING U.S.A.
68615,YOU'RE ALL WET!
68614,MODELS
68613,RAILROAD TIES
68612,YOU'RE ALL WET!
68611,YOU'RE ALL WET!
68610,COMPUTERESE
68609,TV FRIENDS
68608,"""TRUE"" OR ""FALSE"""
68607,LET'S CELEBRATE!
68606,OUR NATION'S CAPITAL
68605,OUR NATION'S CAPITAL
68604,LET'S CELEBRATE!
68603,OUR NATION'S CAPITAL
68602,LET'S CELEBRATE!
68601,OUR NATION'S CAPITAL
68600,LET'S CELEBRATE!
68599,MY MOM'S AN ATTORNEY
68598,MY MOM'S AN ATTORNEY
68597,MY MOM'S AN ATTORNEY
68596,MY MOM'S AN ATTORNEY
68595,MY MOM'S AN ATTORNEY
68594,HIGH SCHOOL ORIENTATION
68593,JUST SAY YES
68592,THE MAJESTIC EAGLE
68591,LET'S CELEBRATE!
68590,OUR NATION'S CAPITAL
68589,OUT THERE SPORTS
68588,"""JERK""s"
68587,HISTORIC HEARTTHROBS
68586,BRAIN FREEZE!
68585,B SILENT
68584,TEENS ON FILM
68583,POWER PLAYS
68582,CAPTAIN KANGAROO
68581,EURONEWS
68580,MOM'S A BAD COOK
68579,MOM'S A BAD COOK
68578,MOM'S A BAD COOK
68577,MOM'S A BAD COOK
68576,TALK SHOW HOSTS
68575,COMING OUT
68574,"""HOT"" AIR"
68573,MOM'S A BAD COOK
68572,S-S-SNAKES-S-S
68571,POLITICAL CONNECTIONS
68570,"DANS, DANIELS & BOBS"
68569,MRS. SMITH GOES TO WASHINGTON
68568,INACTION MOVIES
68567,SUNDAY MORNING TV
68566,"CONGRESSIONAL CROSSWORD CLUES ""C"""
68565,WASHINGTON'S SPORTS TEAMS
68564,WASHINGTON'S SPORTS TEAMS
68563,WASHINGTON'S SPORTS TEAMS
68562,WASHINGTON'S SPORTS TEAMS
68561,AS THE OLD ADAGE SAYS...
68560,ACTORS IN POLITICAL FILMS
68559,SHRED THIS!
68558,AROUND THE LAB WITH LEX
68557,WASHINGTON'S SPORTS TEAMS
68556,THAT NEWFANGLED ROCK 'N' ROLL
68555,THAT NEWFANGLED ROCK 'N' ROLL
68554,LOBBIES
68553,IT USED TO MEAN
68552,MANIMALS
68551,THAT NEWFANGLED ROCK 'N' ROLL
68550,"SET 'EM UP, JOE"
68549,IT CAME FROM SEATTLE
68548,THE ARMED SERVICES
68547,MORE STUPID ANSWERS
68546,1974
68545,MR. AVERAGE
68544,WASHINGTONIANS
68543,'70s FADS & FASHIONS
68542,SOUTHERN NOVELISTS
68541,'70s FADS & FASHIONS
68540,"""NUT""s TO YOU"
68539,'70s FADS & FASHIONS
68538,'70s FADS & FASHIONS
68537,'70s FADS & FASHIONS
68536,STANDUP COMICS
68535,TRINIDAD
68534,ODD GODS
68533,STATE ANAGRAMS
68532,MONTREALERS
68531,WOMEN AND SONG
68530,LONDON'S CITY GUILDS
68529,LONDON'S CITY GUILDS
68528,"SOMETHING'S ""FISH""Y"
68527,LONDON'S CITY GUILDS
68526,"SOMETHING'S ""FISH""Y"
68525,LONDON'S CITY GUILDS
68524,LONDON'S CITY GUILDS
68523,"SOMETHING'S ""FISH""Y"
68522,THOSE DREADED STORY PROBLEMS
68521,"SOMETHING'S ""FISH""Y"
68520,SHARKS!
68519,"SOMETHING'S ""FISH""Y"
68518,REALLY FOREIGN LANGUAGES
68517,“R” MOVIES
68516,TV GOES TO WORK
68515,FILLED UP
68514,HOW “SWEET” IT IS
68513,PILGRIMS
68512,FEDERATIONS
68511,QUOTH
68510,THEIR FIRST FILMS
68509,"""IF"" ONLY..."
68508,BABIES
68507,THE GOLD BUG
68506,SOUTHERN FOOD
68505,NEVERMORE
68504,THE BELLS
68503,EVERYONE'S A CRITIC
68502,POLITICAL ANAGRAMS
68501,EVERYONE'S A CRITIC
68500,EVERYONE'S A CRITIC
68499,EVERYONE'S A CRITIC
68498,EVERYONE'S A CRITIC
68497,DINING OUT IN EUROPE
68496,"THE ""END"" IS NEAR"
68495,THE PRESIDENT'S DOG
68494,THE PRESIDENT'S DOG
68493,THE PRESIDENT'S DOG
68492,17th CENTURY LITERATURE
68491,THE PRESIDENT'S DOG
68490,REAL MEN OF THE CLOTH
68489,THE PRESIDENT'S DOG
68488,REEL MEN OF THE CLOTH
68487,PRESIDENTS ON THE MOVE
68486,"WHY, I OTTO..."
68485,"TAKING YOUR ""Q"""
68484,MONOSYLLABLES
68483,LESSER-KNOWN MOVIES
68482,"""G"", THAT'S INTERESTING"
68481,"""G"", THAT'S INTERESTING"
68480,"""G"", THAT'S INTERESTING"
68479,"""G"", THAT'S INTERESTING"
68478,"""G"", THAT'S INTERESTING"
68477,VILLAINOUS MOVIE SCHEMES
68476,THE WOMEN OF TEXAS
68475,THE QUEEN'S ENGLISH
68474,THE QUEEN'S ENGLISH
68473,THE QUEEN'S ENGLISH
68472,THE QUEEN'S ENGLISH
68471,THE QUEEN'S ENGLISH
68470,"BIG ""SHOT""s"
68469,PARK IT HERE
68468,CITY TV
68467,FOOLISH FASHION FADS
68466,ASTRONAUT LINGO
68465,& THOU BESIDE ME SINGING
68464,A LOAF OF BREAD
68463,IN THE WILDERNESS
68462,A JUG OF WINE
68461,16th CENTURY EXPLORERS
68460,UNDERNEATH THE BOUGH
68459,A BOOK OF VERSES
68458,"WE'RE ""THROUGH"""
68457,"IT'S IN THE ""BOOK"""
68456,"IT'S IN THE ""BOOK"""
68455,"WE'RE ""THROUGH"""
68454,"WE'RE ""THROUGH"""
68453,LET'S PLAY CLUE
68452,"WE'RE ""THROUGH"""
68451,LET'S PLAY CLUE
68450,FOREIGN FOOD & DRINK
68449,"IT'S IN THE ""BOOK"""
68448,"WE'RE ""THROUGH"""
68447,"IT'S IN THE ""BOOK"""
68446,LET'S PLAY CLUE
68445,LET'S PLAY CLUE
68444,BORN TO KILL
68443,RECORD PRODUCERS
68442,"IT'S IN THE ""BOOK"""
68441,HOODS
68440,LET'S PLAY CLUE
68439,SONGS OF THE '60s
68438,SONGS OF THE '60s
68437,SONGS OF THE '60s
68436,SONGS OF THE '60s
68435,19th C. AMERICA
68434,GREAT-GRANDPAPPY SAID
68433,"A ""GOLDEN"" TREASURY"
68432,THEY CAME FROM CLEVELAND
68431,BANKRUPTCY
68430,SONGS OF THE '60s
68429,TAPE
68428,PRESIDENTS' MONOGRAMS
68427,PRESIDENTS' MONOGRAMS
68426,PRESIDENTS' MONOGRAMS
68425,PRESIDENTS' MONOGRAMS
68424,PRESIDENTS' MONOGRAMS
68423,FOLKIES
68422,HAMMERS
68421,SOME MORE SIMIAN CINEMA
68420,TRUE LIVES
68419,"WHERE ""BABY""s COME FROM"
68418,SCRIBES
68417,HUMOR
68416,LITERARY TEARJERKERS
68415,FORMULAS
68414,'80s ROCK
68413,'80s ROCK
68412,'80s ROCK
68411,WILDE
68410,OATHS
68409,BONUS MOVIE
68408,'80s ROCK
68407,'80s ROCK
68406,JACK LEMMON FILMS
68405,NAME THAT FAMOUS MOTHER
68404,PAIRS
68403,OLD MAN HOMER HAD A FARM
68402,IMPORTED CUISINE
68401,AMERICAN PEAKS
68400,BURMA POTPOURRI
68399,BARNYARD ANIMALS
68398,I WISH
68397,THEY'RE ALL GEMS
68396,THEY'RE ALL GEMS
68395,THEY'RE ALL GEMS
68394,THEY'RE ALL GEMS
68393,THEY'RE ALL GEMS
68392,IN THE KITCHEN WITH IVAN
68391,BEATNIK LIT
68390,"""CAP"" & ""GOWN"""
68389,FILMS OF THE '80s
68388,FILMS OF THE '80s
68387,SONGS OF THE '60s
68386,SONGS OF THE '60s
68385,FILMS OF THE '80s
68384,SONGS OF THE '60s
68383,SONGS OF THE '60s
68382,SONGS OF THE '60s
68381,FILMS OF THE '80s
68380,CHRISTMAS CUISINE
68379,FILMS OF THE '80s
68378,TIME PHRASES
68377,BOOKS ON SPORTS
68376,BORN ON CHRISTMAS DAY
68375,DOUBLE D WORDS
68374,'60s FLICKS
68373,'60s FLICKS
68372,PHARMACOLOGY
68371,FOREIGN AIRLINES
68370,NATIVE AMERICAN FOLKLORE
68369,'60s FLICKS
68368,'60s FLICKS
68367,'60s FLICKS
68366,IN THE NEWS 1882
68365,VISION
68364,WOMEN WHO ROCK
68363,THE NIGHT BEFORE CHRISTMAS
68362,TOYMAKERS
68361,HISPANIC AMERICAN HISTORY
68360,LADIES DANCING
68359,MY TRUE LOVE GAVE TO ME
68358,"FIVE GOLDEN ""RING""s"
68357,THE PARTRIDGE FAMILY
68356,MAIDS A-MILKING
68355,LORDS A-LEAPING
68354,YUL TIDE FILMS
68353,DIRECT FROM THE GLOBE
68352,INTERNATIONAL POTPOURRI
68351,MILESTONES IN MATH
68350,THE THIRD WORLD
68349,SACRED MOUNTAINS
68348,A TRASHERY OF OGDEN NASHERY
68347,AMERICAN CUISINE
68346,HISTORICAL MARKER AHEAD
68345,"TO THE ""NTH"" DEGREE"
68344,TRAVEL INDIANAPOLIS
68343,FLICKS
68342,1952
68341,BOOKS BY THEIR COVERS
68340,1998 CALENDARS
68339,NEWS STORIES OF 1997
68338,A MAGNUM OF CHAMPAGNE
68337,BOWL GAME NAMES
68336,HAPPY NEW YEAR!
68335,NOISEMAKERS
68334,BONUS TV
68333,"PAUL, MEET PAULA"
68332,"""PRE""SCHOOL"
68331,FILMS OF THE 1940s
68330,BIBLICAL MORTAL MATTERS
68329,WHAT'S TO EAT?
68328,WE'RE LISBON BOUND
68327,WHAT'S TO EAT?
68326,WHAT'S TO EAT?
68325,IN THE NEWS 1997
68324,TRACK
68323,WHAT'S TO EAT?
68322,HIE WE TO YON RENAISSANCE FAIRE
68321,WHAT'S TO EAT?
68320,WE'RE LISBON BOUND
68319,SINONYMS
68318,"""FIELD"""
68317,WHEN-THEY-WERE-YOUNG FILMS
68316,A GIRL'S BEST FRIEND
68315,A GIRL'S BEST FRIEND
68314,A GIRL'S BEST FRIEND
68313,A GIRL'S BEST FRIEND
68312,A GIRL'S BEST FRIEND
68311,CELEBRITIES IN THE SLAMMER
68310,YOUR OLD ALBUMS
68309,SO YOU'VE JOINED THE NAVY
68308,SO YOU'VE JOINED THE NAVY
68307,SO YOU'VE JOINED THE NAVY
68306,SO YOU'VE JOINED THE NAVY
68305,MEMORABLE MADAMES
68304,"TAKING A ""BATH"""
68303,3-LETTER BANDS
68302,HISTORIC JOHNS
68301,DIBS!
68300,THEY ALL PLAYED HAMLET
68299,WET & WILD
68298,THE KING'S MUSIC
68297,THE KING'S MUSIC
68296,THE KING'S MUSIC
68295,THE KING'S MUSIC
68294,19th CENTURY BIGWIGS
68293,BRITISH HODGEPODGE
68292,ANTARCTIC EXPLORERS
68291,THE KING'S MUSIC
68290,THE 1997 TONY AWARDS
68289,ADVENTURE HEROES
68288,NAME ANAGRAMS
68287,IT'S IMPERATIVE!
68286,IT'S IMPERATIVE!
68285,IT'S IMPERATIVE!
68284,IT'S IMPERATIVE!
68283,"""INN"" & ""OUT"""
68282,TV FACTS
68281,THEY EARNED HALOS
68280,IT'S IMPERATIVE!
68279,TV & MOVIE SETTINGS
68278,"""SH"""
68277,1981 MOVIES
68276,YELLOW THINGS
68275,CINE DE BANDERAS
68274,DIRECTING THEIR WIVES
68273,TIME ZONE PROBLEMS
68272,CHEESE IT!
68271,MAN OF ____
68270,YET MORE BRIT LIT
68269,THE COPS
68268,BOOKS OF THE '20s
68267,LET'S FALL IN LOVE
68266,BOOKS OF THE '20s
68265,BOOKS OF THE '20s
68264,LET'S FALL IN LOVE
68263,BOOKS OF THE '20s
68262,BOOKS OF THE '20s
68261,BIRDS DO IT
68260,"""B""s DO IT"
68259,LET'S FALL IN LOVE
68258,THE RODEO
68257,LET'S FALL IN LOVE
68256,THE 'BURBS
68255,THE 'BURBS
68254,THE 'BURBS
68253,THE 'BURBS
68252,CALVIN & HOBBES
68251,THE 'BURBS
68250,IN THE BLEACHERS
68249,PEANUTS
68248,SEPARATING SHEEP FROM GOATS
68247,GARFIELD
68246,BOUGHT THE FARM
68245,MURDER & MUSICALS
68244,ICE CREAM FLAVORS
68243,U.S PLACE NAMES
68242,LA LANGUE FRANCAISE
68241,"""B"" IN BIOLOGY"
68240,MEDICAL STUFF
68239,JANUARY 1948
68238,TALK RADIO
68237,EASY ON THE EARS
68236,CHAPTER ONE
68235,PLACE NAME ORIGINS
68234,THE WONDERFUL WORLD OF BEER
68233,FAMOUS AMYS
68232,PEACES
68231,TASTES LIKE CHICKEN
68230,SOUTHERN TALK
68229,FEELIN' GOUTY
68228,FEELIN' GOUTY
68227,FEELIN' GOUTY
68226,FEELIN' GOUTY
68225,FEELIN' GOUTY
68224,BRITISH ROYAL LOVE AFFAIRS
68223,RAP
68222,NEW YORK CITIES
68221,WORD
68220,CATHEDRALS & CHURCHES
68219,THE POST OFFICE
68218,MISS MANNERS' MANNERS
68217,MISS MANNERS' MANNERS
68216,MISS MANNERS' MANNERS
68215,SYNTHETICS
68214,MISS MANNERS' MANNERS
68213,FINN FUN
68212,"""T"" TIME!"
68211,ROBERT FROST SAYS...
68210,NOT A DROP TO DRINK
68209,THE TYLER ADMINISTRATION
68208,SOUP DU JOUR
68207,MISS MANNERS' MANNERS
68206,'60s ROLES
68205,'60s ROLES
68204,GEOGRAPHY ZOO
68203,FAST WOMEN
68202,'60s ROLES
68201,'60s ROCK
68200,'60s ROLES
68199,'60s ROCK
68198,THE BASEBALL HALL OF SHAME
68197,'60s ROLES
68196,"""C""OMMON BONDS"
68195,'60s ROCK
68194,TEAMMATES
68193,'60s ROCK
68192,'60s ROCK
68191,MARCH OF DIMES
68190,"MAKE A ""WISH"""
68189,"LET'S TALK ""DIRTY"""
68188,"LET'S TALK ""DIRTY"""
68187,ANIMALS OF THE NEW WORLD
68186,"LET'S TALK ""DIRTY"""
68185,A TRIP TO LITERARY BRITAIN
68184,ENDS
68183,ODDS
68182,"MOVIES: BEEN THERE, DONE THAT"
68181,"LET'S TALK ""DIRTY"""
68180,"LET'S TALK ""DIRTY"""
68179,BODY PART HOMONYMS
68178,JUST LOGOS
68177,IT'S ABOUT TIME
68176,IT'S ABOUT TIME
68175,IT'S ABOUT TIME
68174,THE FAB FIFTIES
68173,IT'S ABOUT TIME
68172,"""MISS""CELLANY"
68171,HINTS FOR HELOISE
68170,THE NATIONAL SPELLING BEE
68169,IT'S ABOUT TIME
68168,AUTHORS' ODD JOBS
68167,AUTHORS' ODD JOBS
68166,ART COLLECTORS
68165,AUTHORS' ODD JOBS
68164,AUTHORS' ODD JOBS
68163,AUTHORS' ODD JOBS
68162,CLAP TRAP
68161,20th CENTURY SLANG
68160,PARTY FOOD & DRINK
68159,I'M WARNING YOU...
